0 1:0.084651 2:0.0680128 3:0.00757283 4:0.0546443 5:0.00608552 6:0.0152436 7:0.896557 8:0.103446 9:-2.49629e-06 10:-nan 11:1 12:nan 13:-2.26228e-06
0 1:0.0578866 2:0.0465681 3:0.0121829 4:0.0374677 5:0.00983781 6:0.0155202 7:0.872259 8:0.12771 9:3.041e-05 10:0.00154546 11:0.99997 12:0.283058 13:2.69647e-05
0 1:0.000285697 2:0.000352337 3:-0.000616633 4:0.00043464 5:-0.00076119 6:0.00541682 7:0.906618 8:0.0933738 9:8.3278e-06 10:5.16167e-05 11:0.999992 12:0.0330503 13:7.61649e-06
0 1:0.00320653 2:0.00394867 3:0.000144126 4:0.00486269 5:0.000177641 6:0.00642249 7:0.210986 8:0.789007 9:6.53785e-06 10:0.000139962 11:0.999993 12:0.0713051 13:3.65443e-06
0 1:0.000245702 2:-0.000502651 3:6.00373e-05 4:0.00128665 5:-0.000145288 6:0.235134 7:0.993665 8:0.00615409 9:0.00018121 10:0.00246206 11:0.999819 12:0.350505 13:0.000180037
0 1:6.88512e-05 2:9.84102e-05 3:-0.000936438 4:0.000153426 5:-0.00165558 6:0.185501 7:0.998928 8:0.00105052 9:2.11804e-05 10:0.000525285 11:0.999979 12:0.31427 13:2.11573e-05
1 1:0.00480517 2:0.00026741 3:0.00278499 4:0.00553632 5:0.00935128 6:0.075039 7:0.938211 8:0.00580371 9:0.0559851 10:0.0115522 11:0.944015 12:0.245064 13:0.0500862
1 1:0.00103136 2:0.00327597 3:0.00212767 4:0.0253031 5:-0.0166924 6:0.082612 7:0.753593 8:0.242514 9:0.00389324 10:0.00859384 11:0.996107 12:0.297818 13:0.00311385
0 1:4.99671e-07 2:-4.15824e-06 3:2.20827e-06 4:9.5488e-05 5:-1.31884e-05 6:0.00666471 7:0.985649 8:0.0143029 9:4.76518e-05 10:5.87173e-05 11:0.999952 12:0.0342864 13:4.69755e-05
1 1:0.000552152 2:0.000578989 3:0.0030805 4:0.00104653 5:0.0029734 6:0.0693268 7:0.983104 8:0.014681 9:0.00221473 10:0.00232781 11:0.997785 12:0.194761 13:0.0021732
0 1:5.00021e-07 2:-4.21308e-06 3:-2.11108e-06 4:9.64948e-05 5:2.79509e-05 6:0.20347 7:0.999525 8:0.000473586 9:1.55042e-06 10:0.000183762 11:0.999998 12:0.324871 13:1.54968e-06
1 1:0.00477855 2:0.00901967 3:-0.00391169 4:0.0251009 5:-0.0241955 6:0.0692335 7:0.780862 8:0.208704 9:0.0104345 10:0.0106195 11:0.989566 12:0.280235 13:0.00848626
1 1:0.00455312 2:0.0090522 3:-0.0007259 4:0.0231902 5:-0.0154304 6:0.0826603 7:0.73011 8:0.263821 9:0.00606874 10:0.0101994 11:0.993931 12:0.303458 13:0.00475622
0 1:0.0196583 2:-0.0147826 3:-0.00108238 4:0.0111161 5:0.000848918 6:0.487086 7:0.936828 8:0.0631719 9:-1.5558e-07 10:-nan 11:1 12:nan 13:-1.46336e-07
1 1:0.00265121 2:-0.00124164 3:0.0069815 4:0.0109063 5:0.00205902 6:0.0454044 7:0.762644 8:0.209715 9:0.0276404 10:0.00872565 11:0.97236 12:0.201308 13:0.0218502
1 1:0.0137188 2:0.00392249 3:-0.00675357 4:0.0144345 5:-0.00614659 6:0.076665 7:0.786804 8:0.0834735 9:0.129723 10:0.023604 11:0.870277 12:0.313724 13:0.0965975
0 1:0.00484165 2:0.0029078 3:0.000906404 4:0.00174644 5:0.000548669 6:0.204631 7:0.967834 8:0.0321659 9:2.71355e-07 10:0.000421336 11:1 12:0.357726 13:2.62898e-07
1 1:0.0043461 2:0.00870218 3:-0.00398922 4:0.0262108 5:-0.0256712 6:0.0701492 7:0.791516 8:0.198459 9:0.010025 10:0.0105669 11:0.989975 12:0.281907 13:0.00822727
1 1:0.00390965 2:0.00836298 3:-0.000161485 4:0.0235895 5:-0.0153036 6:0.084996 7:0.736573 8:0.257873 9:0.00555451 10:0.0100642 11:0.994445 12:0.306292 13:0.00437714
0 1:0.0107399 2:-0.00766089 3:0.000193463 4:0.0054644 5:-0.00012797 6:0.481514 7:0.966347 8:0.0336532 9:-2.54025e-07 10:-nan 11:1 12:nan 13:-2.45755e-07
1 1:0.00271198 2:-0.00131065 3:0.00699409 4:0.0105181 5:0.00213788 6:0.0449551 7:0.768135 8:0.203889 9:0.0279758 10:0.0086133 11:0.972024 12:0.199198 13:0.0222058
1 1:0.0155532 2:0.00265876 3:-0.00954698 4:0.0145584 5:-0.0055434 6:0.0798712 7:0.80514 8:0.0447117 9:0.150148 10:0.0251969 11:0.849852 12:0.324718 13:0.111634
0 1:0.00330566 2:0.00191108 3:0.000580645 4:0.00110494 5:0.00033561 6:0.206057 7:0.978607 8:0.0213929 9:3.84452e-07 10:0.000415942 11:1 12:0.349403 13:3.76399e-07
0 1:0.00355071 2:0.00402957 3:0.000211661 4:0.00457307 5:0.000240281 6:0.00665019 7:0.196173 8:0.803823 9:4.04707e-06 10:0.000121358 11:0.999996 12:0.0724241 13:2.24359e-06
0 1:0.0037442 2:0.00426439 3:0.000203954 4:0.00485702 5:0.00023298 6:0.00697355 7:0.201134 8:0.798858 9:8.49206e-06 10:0.000163902 11:0.999991 12:0.0755228 13:4.72076e-06
0 1:0.00270361 2:-0.00275259 3:0.000228416 4:0.00326414 5:-0.000267032 6:0.246134 7:0.976638 8:0.0224801 9:0.00088185 10:0.00674746 11:0.999118 12:0.376544 13:0.000860976
0 1:0.000318027 2:0.000403167 3:-0.000588427 4:0.000511242 5:-0.000744386 6:0.00538535 7:0.885293 8:0.114698 9:9.66423e-06 10:5.76991e-05 11:0.99999 12:0.0336359 13:8.66967e-06
0 1:0.00295566 2:0.00373485 3:0.000208369 4:0.00471958 5:0.00026202 6:0.00640461 7:0.185124 8:0.814869 9:6.70308e-06 10:0.000136627 11:0.999993 12:0.0697092 13:3.6934e-06
0 1:0.000282072 2:-0.000527645 3:0.000195188 4:0.00126025 5:-0.000174067 6:0.231754 7:0.993569 8:0.00620792 9:0.000222878 10:0.002613 11:0.999777 12:0.349053 13:0.000221405
0 1:0.00262031 2:0.000388699 3:-0.0103696 4:8.18814e-05 5:-0.00161394 6:0.0501477 7:0.991171 8:0.00838479 9:0.000444292 10:0.000825841 11:0.999556 12:0.158249 13:0.00044021
0 1:2.06598e-05 2:3.63863e-05 3:1.48439e-05 4:6.5747e-05 5:2.50396e-05 6:0.199287 7:0.999568 8:0.000429533 9:2.00448e-06 10:0.000189883 11:0.999998 12:0.322263 13:2.00361e-06
1 1:0.000726749 2:0.00176699 3:0.00208642 4:0.0226993 5:-0.0224357 6:0.0833628 7:0.827426 8:0.168819 9:0.00375545 10:0.00785615 11:0.996245 12:0.285648 13:0.00319252
0 1:0.000193234 2:0.000483148 3:-4.86358e-06 4:0.00120871 5:8.46542e-06 6:0.492342 7:0.997153 8:0.00284713 9:1.91116e-07 10:0.000401955 11:1 12:0.358076 13:1.90573e-07
1 1:0.012521 2:0.0136203 3:-0.00882644 4:0.0179529 5:-0.0192836 6:0.0749981 7:0.741697 8:0.248015 9:0.0102886 10:0.0115162 11:0.989711 12:0.295316 13:0.00811026
1 1:0.0190244 2:0.0062215 3:-0.0141776 4:0.0240429 5:-0.0126985 6:0.0833796 7:0.74395 8:0.0953804 9:0.16067 10:0.0308113 11:0.83933 12:0.362886 13:0.11341
0 1:0.0248348 2:0.0172614 3:-0.00106709 4:0.0119975 5:-0.000711851 6:0.48278 7:0.923716 8:0.076284 9:3.00524e-08 10:0.000636585 11:1 12:0.473146 13:2.79224e-08
1 1:0.00310351 2:-0.00216171 3:0.0062961 4:0.00989205 5:0.00397286 6:0.0407668 7:0.753314 8:0.219059 9:0.027627 10:0.00799886 11:0.972373 12:0.188939 13:0.0216799
1 1:0.0175606 2:0.00497237 3:-0.0120555 4:0.0153659 5:-0.00773028 6:0.0845809 7:0.788981 8:0.081822 9:0.129198 10:0.0263886 11:0.870802 12:0.33799 13:0.0964005
0 1:0.00118721 2:-0.011167 3:-0.00704524 4:0.105087 5:0.0665027 6:0.471401 7:0.804639 8:0.19536 9:1.1103e-06 10:0.00290365 11:0.999999 12:0.574253 13:9.28841e-07
1 1:0.00919269 2:0.00176399 3:-0.0158078 4:0.00714308 5:0.000265585 6:0.0804987 7:0.899943 8:0.0452077 9:0.0548495 10:0.0147896 11:0.94515 12:0.272695 13:0.0474926
0 1:0.00161805 2:0.0013013 3:0.00807116 4:0.00104672 5:0.00650156 6:0.17306 7:0.988274 8:0.0117251 9:5.57638e-07 10:0.000324787 11:0.999999 12:0.316661 13:5.51175e-07
0 1:0.0819424 2:0.0658531 3:0.00733749 4:0.0529235 5:0.00589648 6:0.0152844 7:0.892716 8:0.107281 9:2.71033e-06 10:0.000898363 11:0.999997 12:0.332485 13:2.44772e-06
0 1:0.0579951 2:0.0466704 3:0.0123263 4:0.0375622 5:0.00995565 6:0.0156192 7:0.872255 8:0.127714 9:3.0903e-05 10:0.00155801 11:0.999969 12:0.283528 13:2.74017e-05
1 1:0.00357273 2:0.00341732 3:0.00572301 4:0.00952275 5:-0.00146375 6:0.0545003 7:0.799574 8:0.175427 9:0.0249989 10:0.00943897 11:0.975001 12:0.218716 13:0.0204002
0 1:0.00584511 2:0.00810774 3:0.000214345 4:0.011247 5:0.000317972 6:0.485331 7:0.964784 8:0.0352157 9:5.14606e-07 10:0.00127481 11:1 12:0.42041 13:4.971e-07
1 1:0.0231219 2:-0.00641114 3:-0.0141253 4:0.0189876 5:0.00329918 6:0.0760542 7:0.693292 8:0.135665 9:0.171044 10:0.0299337 11:0.828956 12:0.351642 13:0.115746
1 1:0.0214978 2:-0.00789986 3:0.00696781 4:0.0137027 5:-0.00701224 6:0.082933 7:0.706526 8:0.190436 9:0.103038 10:0.0263542 11:0.896962 12:0.342024 13:0.0737822
0 1:0.119518 2:0.0825684 3:0.00770199 4:0.0570421 5:0.00532173 6:0.0157106 7:0.914357 8:0.0856423 9:3.38777e-07 10:0.000544202 11:1 12:0.370101 13:3.12052e-07
0 1:0.0927747 2:0.0643291 3:0.0201023 4:0.0446323 5:0.0140213 6:0.0189272 7:0.901188 8:0.0986855 9:0.000126519 10:0.00330168 11:0.999873 12:0.337565 13:0.000115129
0 1:0.00116322 2:0.000512002 3:-0.00148233 4:0.000728108 5:0.000394828 6:0.0461211 7:0.967961 8:0.0242421 9:0.00779712 10:0.002908 11:0.992203 12:0.154493 13:0.00749841
0 1:3.44545e-06 2:9.62185e-05 3:-4.27973e-07 4:0.00274886 5:-1.27594e-05 6:0.00727634 7:0.621764 8:0.378226 9:1.06382e-05 10:0.000115733 11:0.999989 12:0.0520489 13:7.71864e-06
0 1:0.00483984 2:-0.00243618 3:0.00132944 4:0.00122638 5:-0.000651098 6:0.175503 7:0.965512 8:0.0344876 9:4.495e-07 10:0.000437639 11:1 12:0.336318 13:4.34515e-07
1 1:0.00496373 2:-0.00416047 3:0.00881042 4:0.00481711 5:-0.00846887 6:0.0483546 7:0.892713 8:0.093232 9:0.0140554 10:0.0059452 11:0.985945 12:0.187576 13:0.0125345
0 1:0.0075466 2:-0.00397882 3:0.00321684 4:0.105042 5:0.0664551 6:0.260013 7:0.716221 8:0.258426 9:0.0253534 10:0.0549456 11:0.974647 12:0.596465 13:0.0193666
1 1:0.00693597 2:-0.00297631 3:-0.00839985 4:0.00592061 5:0.00240401 6:0.0625201 7:0.86965 8:0.0810697 9:0.0492805 10:0.0118783 11:0.95072 12:0.233771 13:0.0417762
0 1:0.00413254 2:-0.00203964 3:0.00092796 4:0.00100675 5:-0.000450082 6:0.177059 7:0.97101 8:0.0289893 9:3.15738e-07 10:0.000370387 11:1 12:0.333604 13:3.06843e-07
1 1:0.000585006 2:0.000760463 3:0.00282321 4:0.0223886 5:-0.0229781 6:0.0831141 7:0.836549 8:0.159748 9:0.00370307 10:0.0076887 11:0.996297 12:0.283198 13:0.00317273
0 1:0.0024367 2:0.00713686 3:-0.00893535 4:0.0209037 5:-0.0261591 6:0.350672 7:0.940445 8:0.0595549 9:1.48755e-07 10:0.000730397 11:1 12:0.448767 13:1.40394e-07
0 1:0.00155415 2:-0.000954552 3:-0.00222786 4:0.000761788 5:-0.000414528 6:0.0419586 7:0.949449 8:0.0490553 9:0.00149528 10:0.00177938 11:0.998505 12:0.147024 13:0.0014213
1 1:0.0107967 2:0.0132511 3:-0.00864704 4:0.020359 5:-0.0199486 6:0.0653103 7:0.736274 8:0.249254 9:0.0144719 10:0.0117942 11:0.985528 12:0.280424 13:0.0113221
1 1:0.0100377 2:0.005742 3:-0.0163667 4:0.0131447 5:-0.0185404 6:0.0862367 7:0.897385 8:0.043776 9:0.0588386 10:0.0171547 11:0.941161 12:0.296188 13:0.0506595
0 1:0.0544071 2:0.0456591 3:-0.035735 4:0.0383165 5:-0.0299644 6:0.427875 7:0.801134 8:0.198868 9:-1.74813e-06 10:-nan 11:1 12:nan 13:-1.45815e-06
1 1:0.00304126 2:-0.00218173 3:0.00633099 4:0.00992039 5:0.00354983 6:0.0415963 7:0.755752 8:0.217155 9:0.0270931 10:0.00805674 11:0.972907 12:0.190749 13:0.0213107
1 1:0.0125932 2:0.00426117 3:-0.0051311 4:0.0154182 5:-0.00756709 6:0.0805671 7:0.790225 8:0.093572 9:0.116203 10:0.0237428 11:0.883797 12:0.319018 13:0.0876358
0 1:0.00121822 2:-0.0110925 3:-0.00681173 4:0.101017 5:0.0621234 6:0.47998 7:0.81193 8:0.18807 9:3.58095e-07 10:0.0019938 11:1 12:0.569266 13:3.01409e-07
0 1:2.78092e-05 2:3.03808e-05 3:2.33127e-07 4:3.33991e-05 5:2.97391e-07 6:0.0207759 7:0.997058 8:0.00293696 9:4.57651e-06 10:4.94231e-05 11:0.999995 12:0.0810796 13:4.56307e-06
0 1:0.00848662 2:0.0058127 3:0.00189673 4:0.00398127 5:0.00129937 6:0.213976 7:0.941862 8:0.0581379 9:3.04489e-08 10:0.000258878 11:1 12:0.38452 13:2.87759e-08
0 1:0.00240118 2:-0.0197857 3:0.000509056 4:0.163038 5:-0.00419481 6:0.000334334 7:0.998633 8:0.0013664 9:3.3464e-07 10:0.000127548 11:1 12:0.299636 13:3.34183e-07
0 1:9.63897e-07 2:6.57563e-06 3:-0.00028462 4:5.07766e-05 5:-0.00138913 6:0.492692 7:0.999903 8:9.63764e-05 9:1.76377e-07 10:0.00012676 11:1 12:0.349236 13:1.7636e-07
0 1:8.84199e-06 2:7.72545e-05 3:-2.01411e-06 4:0.000681275 5:-1.74567e-05 6:0.0441083 7:0.984356 8:0.0156422 9:1.82575e-06 10:0.000134829 11:0.999998 12:0.142691 13:1.79763e-06
1 1:0.00369918 2:-0.00329642 3:0.00376871 4:0.0238692 5:-0.0181535 6:0.0854567 7:0.787963 8:0.177144 9:0.0348926 10:0.0176623 11:0.965107 12:0.311776 13:0.0279828
0 1:0.00118366 2:0.001365 3:0.00225405 4:0.00157429 5:0.00260008 6:0.105197 7:0.974909 8:0.0250905 9:6.69568e-07 10:0.000269723 11:0.999999 12:0.252726 13:6.53178e-07
1 1:0.00700512 2:0.0109784 3:-0.00649582 4:0.0232369 5:-0.0246094 6:0.0709478 7:0.788174 8:0.201132 9:0.0106945 10:0.0108708 11:0.989305 12:0.28336 13:0.00874794
1 1:0.00690564 2:0.010636 3:-0.00307205 4:0.0223938 5:-0.0162494 6:0.0834655 7:0.73086 8:0.255507 9:0.0136328 10:0.0135585 11:0.986367 12:0.310386 13:0.0106276
0 1:0.0493554 2:-0.0426722 3:-0.000424012 4:0.0368936 5:0.000355469 6:0.488068 7:0.823286 8:0.176714 9:-3.60717e-07 10:-nan 11:1 12:nan 13:-3.06546e-07
1 1:0.00254892 2:-0.00117982 3:0.00672794 4:0.0114081 5:0.00220307 6:0.0443324 7:0.746901 8:0.225272 9:0.0278267 10:0.00872267 11:0.972173 12:0.20047 13:0.0217239
1 1:0.0117501 2:0.00264066 3:-0.00401317 4:0.0141424 5:-0.00563109 6:0.0744851 7:0.8002 8:0.0663751 9:0.133425 10:0.0224911 11:0.866575 12:0.304078 13:0.100077
0 1:0.00381904 2:0.00226223 3:0.000730307 4:0.00134014 5:0.000434066 6:0.20448 7:0.974788 8:0.0252119 9:3.08346e-07 10:0.000405081 11:1 12:0.351729 13:3.00763e-07
